TRADEDATE,BOARDID,CLOSE,VOLUME,VALUE
2017-08-22,TQBR,141.83,2396500,340219305.0
2017-08-23,TQBR,143.5,3535800,506061317.0
2017-08-24,TQBR,147.24,4439000,650868440.0
2017-08-25,TQBR,149.7,2842400,422397313.0
2017-08-28,TQBR,150.75,2678000,401909978.0
2017-08-29,TQBR,149.95,3740200,557254324.0
2017-08-30,TQBR,154.0,5728400,873557679.0
2017-08-31,TQBR,157.98,6075300,952096115.0
2017-09-01,TQBR,157.8,6243800,990601057.0
2017-09-04,TQBR,158.35,3495400,550492574.0
2017-09-05,TQBR,159.35,3617900,573252001.0
2017-09-06,TQBR,158.0,2208000,349095454.0
2017-09-07,TQBR,161.43,4778900,769095522.0
2017-09-08,TQBR,162.0,5489300,887290276.0
2017-09-11,TQBR,162.37,5660300,924341533.0
2017-09-12,TQBR,160.48,9445600,1527236102.0
2017-09-13,TQBR,159.63,5116600,820214593.0
2017-09-14,TQBR,159.24,4014500,637673370.0
2017-09-15,TQBR,160.1,4390100,700997404.0
2017-09-18,TQBR,159.25,5581600,894301032.0
2017-09-19,TQBR,157.5,2432500,384426076.0
2017-09-20,TQBR,158.61,3007000,472622914.0
2017-09-21,TQBR,158.6,3209000,507766445.0
2017-09-22,TQBR,157.35,3671000,579513911.0
2017-09-25,TQBR,158.25,5597400,884186527.0
2017-09-26,TQBR,158.37,6581800,1051172201.0
2017-09-27,TQBR,158.03,6402800,1007849774.0
2017-09-28,TQBR,156.06,3610500,566242931.0
2017-09-29,TQBR,155.7,2115700,330173889.0
2017-10-02,TQBR,157.94,2590200,406763690.0
2017-10-03,TQBR,157.67,2337800,368472880.0
2017-10-04,TQBR,159.15,3390700,536880277.0
2017-10-05,TQBR,160.37,3204900,507783398.0
2017-10-06,TQBR,160.25,4938000,794877832.0
2017-10-09,TQBR,160.38,1621800,259219329.0
2017-10-10,TQBR,158.19,2189200,347273105.0
2017-10-11,TQBR,159.6,2177600,347283088.0
2017-10-12,TQBR,158.7,1842100,293753236.0
2017-10-13,TQBR,160.0,2177500,348212994.0
2017-10-16,TQBR,163.95,3758500,610016177.0
2017-10-17,TQBR,162.32,3725000,605022801.0
2017-10-18,TQBR,162.0,2618400,424270720.0
2017-10-19,TQBR,159.01,2925600,468014912.0
2017-10-20,TQBR,160.87,2308900,370619112.0
2017-10-23,TQBR,159.89,2089900,334913100.0
2017-10-24,TQBR,160.0,1929500,308562883.0
2017-10-25,TQBR,158.79,2205200,354285615.0
2017-10-26,TQBR,159.21,2315900,368676556.0
2017-10-27,TQBR,160.0,4507000,720559752.0
2017-10-30,TQBR,160.41,4214300,678310211.0
2017-10-31,TQBR,158.52,3171700,504519297.0
2017-11-01,TQBR,159.7,3517800,561575504.0
2017-11-02,TQBR,159.7,3702300,591278502.0
2017-11-03,TQBR,160.5,1943600,311643224.0
2017-11-07,TQBR,171.4,9887100,1663090189.0
2017-11-08,TQBR,178.45,8057000,1418922908.0
2017-11-09,TQBR,191.06,12080700,2223416579.0
2017-11-10,TQBR,190.1,18718600,3649521474.0
2017-11-13,TQBR,188.19,5718900,1083818807.0
2017-11-14,TQBR,189.65,4302300,813390581.0
2017-11-15,TQBR,190.0,6578100,1251534852.0
2017-11-16,TQBR,185.6,11107100,2064291074.0
2017-11-17,TQBR,186.04,3009400,559118966.0
2017-11-20,TQBR,185.6,2119800,392584655.0
2017-11-21,TQBR,192.1,6872200,1305343558.0
2017-11-22,TQBR,192.3,6421700,1243809188.0
2017-11-23,TQBR,188.7,3819500,729945610.0
2017-11-24,TQBR,192.3,3656000,695573311.0
2017-11-27,TQBR,190.86,1872900,358280380.0
2017-11-28,TQBR,192.5,3569600,683404653.0
2017-11-29,TQBR,189.63,3886200,741500310.0
2017-11-30,TQBR,184.53,3142400,588330263.0
2017-12-01,TQBR,184.55,3044400,563928803.0
2017-12-04,TQBR,184.2,2492300,461259666.0
2017-12-05,TQBR,185.2,2660000,488590615.0
2017-12-06,TQBR,185.4,1292600,239522590.0
2017-12-07,TQBR,181.91,3086600,566431835.0
2017-12-08,TQBR,185.0,3035000,559722471.0
2017-12-11,TQBR,192.05,3412800,644482802.0
2017-12-12,TQBR,195.96,4299000,834123326.0
2017-12-13,TQBR,188.84,9604500,1859617675.0
2017-12-14,TQBR,193.23,5309000,1014475383.0
2017-12-15,TQBR,190.0,2921700,559556418.0
2017-12-18,TQBR,191.29,2551800,489420573.0
2017-12-19,TQBR,190.67,2706500,517509741.0
2017-12-20,TQBR,191.25,2898100,552229919.0
2017-12-21,TQBR,189.5,3255800,621723283.0
2017-12-22,TQBR,189.2,1275800,242245821.0
2017-12-25,TQBR,189.82,371900,70556742.0
2017-12-26,TQBR,190.0,1414200,267074434.0
2017-12-27,TQBR,190.73,1786400,340916963.0
2017-12-28,TQBR,190.3,1196400,227606050.0
2017-12-29,TQBR,189.0,1572400,299158869.0
2018-01-03,TQBR,197.3,3240000,632144621.0
2018-01-04,TQBR,203.03,4337700,874340448.0
2018-01-05,TQBR,203.5,4082400,833358510.0
2018-01-09,TQBR,201.3,3860600,785318340.0
2018-01-10,TQBR,197.52,4843500,959314760.0
2018-01-11,TQBR,199.78,3322000,659229879.0
2018-01-12,TQBR,199.49,2498700,498318288.0
2018-01-15,TQBR,201.9,3257300,658815611.0
2018-01-16,TQBR,200.82,2315800,465252733.0
2018-01-17,TQBR,201.34,1425900,285870811.0
2018-01-18,TQBR,204.63,3564700,727119762.0
2018-01-19,TQBR,203.97,2455600,499354385.0
2018-01-22,TQBR,202.5,1495100,303659629.0
2018-01-23,TQBR,202.71,1885300,383519459.0
2018-01-24,TQBR,204.2,2592100,529422201.0
2018-01-25,TQBR,209.0,5624400,1168905266.0
2018-01-26,TQBR,208.0,3743700,785829595.0
2018-01-29,TQBR,209.9,1790900,375760063.0
2018-01-30,TQBR,213.35,4095600,872574316.0
2018-01-31,TQBR,217.49,5237100,1132217399.0
2018-02-01,TQBR,213.77,7708300,1677920983.0
2018-02-02,TQBR,208.8,4126800,873980563.0
2018-02-05,TQBR,209.75,2917500,608682108.0
2018-02-06,TQBR,210.6,5098400,1054967729.0
2018-02-07,TQBR,210.22,3684800,779241225.0
2018-02-08,TQBR,206.6,2520000,526451223.0
2018-02-09,TQBR,203.18,6415600,1296308101.0
2018-02-12,TQBR,207.69,3319100,685499515.0
2018-02-13,TQBR,209.5,2476900,517421095.0
2018-02-14,TQBR,211.64,3523900,742340809.0
2018-02-15,TQBR,214.6,3778900,812281431.0
2018-02-16,TQBR,214.02,3678900,787304236.0
2018-02-19,TQBR,211.04,2450500,520232686.0
2018-02-20,TQBR,215.9,5325300,1137286775.0
2018-02-21,TQBR,224.0,6312600,1387470561.0
2018-02-22,TQBR,228.5,7272000,1639216488.0
2018-02-26,TQBR,232.03,4115500,956824010.0
2018-02-27,TQBR,231.18,2725000,627839462.0
2018-02-28,TQBR,227.0,3702000,839415883.0
2018-03-01,TQBR,226.15,3901500,885245261.0
2018-03-02,TQBR,224.5,2059700,460020995.0
2018-03-05,TQBR,229.29,2434700,556557107.0
2018-03-06,TQBR,224.75,3146200,716081125.0
2018-03-07,TQBR,224.67,2180600,485955749.0
2018-03-09,TQBR,225.3,1855900,415742663.0
2018-03-12,TQBR,226.64,1907400,432543444.0
2018-03-13,TQBR,225.5,2267800,514921011.0
2018-03-14,TQBR,216.99,3213800,712035309.0
2018-03-15,TQBR,210.5,5958700,1282779495.0
2018-03-16,TQBR,211.52,8369100,1745867199.0
2018-03-19,TQBR,209.19,3748600,792941575.0
2018-03-20,TQBR,206.3,6350600,1311624846.0
2018-03-21,TQBR,222.0,12373300,2660322390.0
2018-03-22,TQBR,219.47,9413000,2088825500.0
2018-03-23,TQBR,220.5,6813000,1490033481.0
2018-03-26,TQBR,215.46,6249100,1367430423.0
2018-03-27,TQBR,217.2,6162100,1339525576.0
2018-03-28,TQBR,213.0,4718500,1010848346.0
2018-03-29,TQBR,213.61,3258900,700345963.0
2018-03-30,TQBR,214.14,703400,150969766.0
2018-04-02,TQBR,212.59,2522500,543990989.0
2018-04-03,TQBR,212.12,3520800,741926000.0
2018-04-04,TQBR,213.85,4190100,892252811.0
2018-04-05,TQBR,220.3,6105700,1328819645.0
2018-04-06,TQBR,217.0,5422500,1190924073.0
2018-04-09,TQBR,187.83,23068300,4537334217.0
2018-04-10,TQBR,186.8,31129200,5674450995.0
2018-04-11,TQBR,181.7,18987900,3520670111.0
2018-04-12,TQBR,185.99,13896700,2585770050.0
2018-04-13,TQBR,180.67,9011400,1656354734.0
2018-04-16,TQBR,172.59,20451700,3552428265.0
2018-04-17,TQBR,181.79,17165800,3091944973.0
2018-04-18,TQBR,190.5,22795500,4288330858.0
2018-04-19,TQBR,189.69,14147300,2721272967.0
2018-04-20,TQBR,190.0,5803800,1096935118.0
2018-04-23,TQBR,196.7,10678700,2056055042.0
2018-04-24,TQBR,197.51,10426200,2074898214.0
2018-04-25,TQBR,194.19,5672300,1104244364.0
2018-04-26,TQBR,193.91,5425400,1050542632.0
2018-04-27,TQBR,194.91,6030800,1171087490.0
2018-04-28,TQBR,195.0,740500,144146492.0
2018-04-30,TQBR,196.22,1969700,384720312.0
2018-05-02,TQBR,196.1,3336300,656385585.0
2018-05-03,TQBR,196.24,6332300,1257764979.0
2018-05-04,TQBR,195.7,3782700,741908195.0
2018-05-07,TQBR,196.71,4106700,809284568.0
2018-05-08,TQBR,193.25,4489500,870748457.0
2018-05-10,TQBR,198.94,6338000,1250401164.0
2018-05-11,TQBR,202.1,6487400,1307055861.0
2018-05-14,TQBR,203.0,3024200,611198012.0
2018-05-15,TQBR,199.4,4357400,873265125.0
2018-05-16,TQBR,201.0,5796800,1153477000.0
2018-05-17,TQBR,197.62,3413700,678396079.0
2018-05-18,TQBR,195.49,4182700,820732665.0
2018-05-21,TQBR,198.68,2871600,567041141.0
2018-05-22,TQBR,198.27,2168800,429683646.0
2018-05-23,TQBR,195.29,2990900,584363126.0
2018-05-24,TQBR,196.7,3877500,762161158.0
2018-05-25,TQBR,196.03,4033500,792105024.0
2018-05-28,TQBR,197.0,2019000,397349404.0
2018-05-29,TQBR,193.8,4826300,938536666.0
2018-05-30,TQBR,195.5,4025300,784500307.0
2018-05-31,TQBR,196.0,4389400,860449561.0
2018-06-01,TQBR,196.02,3052600,598478667.0
2018-06-04,TQBR,195.39,8052200,1585848240.0
2018-06-05,TQBR,191.3,5363300,1034654535.0
2018-06-06,TQBR,193.1,3057600,588219776.0
2018-06-07,TQBR,192.5,2824900,547981558.0
2018-06-08,TQBR,189.32,6370000,1215653242.0
2018-06-09,TQBR,189.21,1873200,354703185.0
2018-06-11,TQBR,188.0,4190400,787400894.0
2018-06-13,TQBR,190.14,3973100,754098319.0
2018-06-14,TQBR,189.26,3290300,626820093.0
2018-06-15,TQBR,187.45,7699000,1442607546.0
2018-06-18,TQBR,185.0,7753700,1433397983.0
2018-06-19,TQBR,183.5,7858300,1432363548.0
2018-06-20,TQBR,188.44,5622300,1051745484.0
2018-06-21,TQBR,186.43,8529100,1602899575.0
2018-06-22,TQBR,191.5,9892400,1873126314.0
2018-06-25,TQBR,179.9,7756300,1401544223.0
2018-06-26,TQBR,178.27,3382100,604996132.0
2018-06-27,TQBR,183.66,7906300,1428421709.0
2018-06-28,TQBR,182.91,4788300,877942555.0
2018-06-29,TQBR,186.5,7641700,1423222641.0
2018-07-02,TQBR,185.75,7402100,1381597587.0
2018-07-03,TQBR,183.5,4233000,782076545.0
2018-07-04,TQBR,183.43,2074900,381375102.0
2018-07-05,TQBR,186.5,4948900,922280038.0
2018-07-06,TQBR,188.0,5166500,967316098.0
2018-07-09,TQBR,192.21,5159200,985367687.0
2018-07-10,TQBR,195.05,7084900,1372179717.0
2018-07-11,TQBR,191.5,7080600,1364394788.0
2018-07-12,TQBR,192.61,5474400,1049459173.0
2018-07-13,TQBR,192.46,3437700,663522290.0
2018-07-16,TQBR,191.06,3532800,678778521.0
2018-07-17,TQBR,186.95,4632200,868779301.0
2018-07-18,TQBR,184.5,3914000,724294257.0
2018-07-19,TQBR,177.25,8978400,1613697436.0
2018-07-20,TQBR,174.1,11882500,2096242858.0
2018-07-23,TQBR,179.45,4554900,813267049.0
2018-07-24,TQBR,184.0,4031500,735275120.0
2018-07-25,TQBR,182.13,3972200,718593229.0
2018-07-26,TQBR,179.47,2851700,517621880.0
2018-07-27,TQBR,179.85,2934600,527324920.0
2018-07-30,TQBR,180.5,2368800,429264113.0
2018-07-31,TQBR,182.42,1890500,343655712.0
2018-08-01,TQBR,180.36,1309800,237563297.0
2018-08-02,TQBR,177.48,2880500,515585883.0
2018-08-03,TQBR,175.0,6603900,1159787712.0
2018-08-06,TQBR,177.78,2750700,486476132.0
2018-08-07,TQBR,176.65,2964100,528374243.0
2018-08-08,TQBR,169.74,10096300,1735668746.0
2018-08-09,TQBR,170.0,17994400,2974038600.0
2018-08-10,TQBR,162.86,9856800,1631950890.0
2018-08-13,TQBR,162.34,12901000,2102671648.0
2018-08-14,TQBR,163.42,6277400,1029763809.0
2018-08-15,TQBR,161.4,4147000,673700282.0
2018-08-16,TQBR,164.3,3443300,561844863.0
2018-08-17,TQBR,162.25,3248000,528610406.0
2018-08-20,TQBR,164.92,5129200,841894981.0
2018-08-21,TQBR,164.81,2303700,378183603.0
2018-08-22,TQBR,162.12,4552100,746567377.0
2018-08-23,TQBR,156.66,10685200,1703688395.0
2018-08-24,TQBR,157.85,11408900,1753163257.0
2018-08-27,TQBR,161.35,5281300,842596495.0
2018-08-28,TQBR,160.61,4610000,742492472.0
2018-08-29,TQBR,160.53,4036700,648168083.0
2018-08-30,TQBR,156.96,4267300,678228055.0
2018-08-31,TQBR,159.49,4538400,713978197.0
2018-09-03,TQBR,158.53,3141500,497472078.0
2018-09-04,TQBR,156.59,3060300,482208068.0
2018-09-05,TQBR,155.23,6843500,1063979782.0
2018-09-06,TQBR,152.2,6503100,997577232.0
2018-09-07,TQBR,151.77,5135000,779087223.0
2018-09-10,TQBR,148.36,13843900,2045609020.0
2018-09-11,TQBR,144.97,10509400,1531217737.0
2018-09-12,TQBR,148.34,13134100,1936821725.0
2018-09-13,TQBR,155.05,17124900,2660292056.0
2018-09-14,TQBR,159.5,9005300,1418493236.0
2018-09-17,TQBR,159.12,6037000,966546105.0
2018-09-18,TQBR,163.9,5812900,944010964.0
2018-09-19,TQBR,165.41,6284400,1035757574.0
2018-09-20,TQBR,165.7,10398900,1737755959.0
2018-09-21,TQBR,165.5,5911400,978947488.0
2018-09-24,TQBR,169.85,6639100,1119876388.0
2018-09-25,TQBR,166.7,7439200,1254901919.0
2018-09-26,TQBR,167.26,6175300,1031286593.0
2018-09-27,TQBR,171.2,8841800,1501486754.0
2018-09-28,TQBR,171.05,6624400,1133733930.0
2018-10-01,TQBR,170.9,4284000,733990979.0
2018-10-02,TQBR,167.85,4755200,807359153.0
2018-10-03,TQBR,166.8,4600300,774602817.0
2018-10-04,TQBR,161.33,5046200,825016521.0
2018-10-05,TQBR,162.5,8035900,1295700710.0
2018-10-08,TQBR,165.5,5328700,863023616.0
2018-10-09,TQBR,166.51,6475700,1079228306.0
2018-10-10,TQBR,164.43,3257000,542238818.0
2018-10-11,TQBR,162.1,7514200,1208871235.0
2018-10-12,TQBR,166.75,4845000,800528822.0
2018-10-15,TQBR,165.42,2967700,490851025.0
2018-10-16,TQBR,168.69,3417100,569322167.0
2018-10-17,TQBR,165.91,5160200,866155639.0
2018-10-18,TQBR,163.35,2219000,365690567.0
2018-10-19,TQBR,159.99,5439900,878995961.0
2018-10-22,TQBR,156.6,6332500,1008545173.0
2018-10-23,TQBR,158.69,5674300,888901100.0
2018-10-24,TQBR,163.19,7191100,1159160581.0
2018-10-25,TQBR,160.8,3402100,547310157.0
2018-10-26,TQBR,156.24,5535100,867694777.0
2018-10-29,TQBR,161.3,4253700,677972166.0
2018-10-30,TQBR,161.2,4522600,726577549.0
2018-10-31,TQBR,163.3,5184800,842637357.0
2018-11-01,TQBR,163.23,5438700,888436682.0
2018-11-02,TQBR,165.67,4774500,788590629.0
2018-11-06,TQBR,169.49,4379810,736303632.6
2018-11-07,TQBR,173.8,7476330,1279378754.0
2018-11-08,TQBR,173.3,8442460,1467011588.5
2018-11-09,TQBR,169.88,7439640,1263919699.1
2018-11-12,TQBR,171.11,6406650,1109533987.1
2018-11-13,TQBR,171.5,4920160,846325778.4
2018-11-14,TQBR,173.63,4989970,857390086.8
2018-11-15,TQBR,173.49,4170510,727512696.5
2018-11-16,TQBR,173.4,3768370,654956777.3
2018-11-19,TQBR,171.9,3043550,526155896.7
2018-11-20,TQBR,169.0,4802000,814656742.9
2018-11-21,TQBR,172.0,3116880,530813427.0
2018-11-22,TQBR,172.9,2715220,467818782.7
2018-11-23,TQBR,171.3,3696600,629950180.7
2018-11-26,TQBR,166.5,8799750,1465087653.0
2018-11-27,TQBR,167.29,4120740,690221143.9
2018-11-28,TQBR,167.4,2569150,430930411.8
2018-11-29,TQBR,171.5,5219650,885506548.1
2018-11-30,TQBR,169.0,2932100,494532769.0
2018-12-03,TQBR,173.5,6293850,1093959778.1
2018-12-04,TQBR,172.54,2843840,490649550.3
2018-12-05,TQBR,170.1,2962310,505264673.2
2018-12-06,TQBR,167.8,4607160,774472804.9
2018-12-07,TQBR,171.1,3330750,565520570.2
2018-12-10,TQBR,169.0,2783610,469690317.7
2018-12-11,TQBR,169.5,4431790,747713102.3
2018-12-12,TQBR,168.4,2130010,358542230.9
2018-12-13,TQBR,166.92,3395020,568063289.1
2018-12-14,TQBR,164.99,6724500,1108473621.5
2018-12-17,TQBR,163.48,3839400,630298017.2
2018-12-18,TQBR,164.75,5321140,868605496.7
2018-12-19,TQBR,165.47,5263710,867476581.0
2018-12-20,TQBR,166.85,4569260,760344712.4
2018-12-21,TQBR,164.98,2786130,461722902.2
2018-12-24,TQBR,164.49,2654550,435279408.0
2018-12-25,TQBR,163.0,2795590,451870442.3
2018-12-26,TQBR,163.65,1975510,323392550.0
2018-12-27,TQBR,164.0,2625970,434061897.8
2018-12-28,TQBR,165.07,1440840,238705109.2
2018-12-29,TQBR,166.18,705790,117137738.4
2019-01-03,TQBR,165.44,3538300,591700021.3
2019-01-04,TQBR,167.27,1317260,219777695.7
2019-01-08,TQBR,167.01,3488370,586198831.1
2019-01-09,TQBR,169.8,7287420,1232011776.0
2019-01-10,TQBR,169.79,3700110,625368371.3
2019-01-11,TQBR,170.05,3419980,581926161.9
2019-01-14,TQBR,170.0,2498170,423247819.3
2019-01-15,TQBR,171.8,4291770,734741744.9
2019-01-16,TQBR,173.1,3434100,592280062.8
2019-01-17,TQBR,174.48,3894280,677294628.3
2019-01-18,TQBR,178.7,5665960,1002151349.1
2019-01-21,TQBR,179.01,4485480,805509836.8
2019-01-22,TQBR,179.11,3394910,606206783.4
2019-01-23,TQBR,182.01,5337530,969141208.7
2019-01-24,TQBR,181.93,4720790,859743895.0
2019-01-25,TQBR,181.12,4663410,850680388.1
2019-01-28,TQBR,179.84,4031630,729626983.4
2019-01-29,TQBR,184.2,8012130,1452785998.9
2019-01-30,TQBR,182.81,5133390,944304428.3
2019-01-31,TQBR,186.11,4649550,863888854.6
2019-02-01,TQBR,185.0,3160760,586449366.7
2019-02-04,TQBR,184.1,2778850,512776059.7
2019-02-05,TQBR,186.0,4022960,747464225.8
2019-02-06,TQBR,185.77,2280930,423273600.7
2019-02-07,TQBR,181.6,6793010,1241797858.3
2019-02-08,TQBR,181.7,3712420,673052495.2
2019-02-11,TQBR,182.55,4095760,748935506.2
2019-02-12,TQBR,186.5,5489220,1019155967.8
2019-02-13,TQBR,182.87,6963360,1285045642.9
2019-02-14,TQBR,176.7,16060940,2841453426.4
2019-02-15,TQBR,178.78,7156990,1280237992.3
2019-02-18,TQBR,177.12,3696070,655560044.7
2019-02-19,TQBR,175.16,4736000,834243965.3
2019-02-20,TQBR,178.0,4621530,818208855.1
2019-02-21,TQBR,175.7,3468430,614248900.7
2019-02-22,TQBR,176.99,2055980,363707023.3
2019-02-25,TQBR,177.46,3803320,677656812.3
2019-02-26,TQBR,177.64,2619590,463034068.9
2019-02-27,TQBR,177.78,2079090,369599637.8
2019-02-28,TQBR,180.15,4696320,841341722.5
2019-03-01,TQBR,179.85,3669780,660860836.8
2019-03-04,TQBR,179.1,1985760,356145597.5
2019-03-05,TQBR,177.2,2969880,527624376.9
2019-03-06,TQBR,178.0,3176850,566921305.9
2019-03-07,TQBR,177.83,4798740,853012944.4
2019-03-11,TQBR,178.99,3232950,575073510.6
2019-03-12,TQBR,179.14,2048300,367130036.6
2019-03-13,TQBR,179.95,2418920,433702030.3
2019-03-14,TQBR,178.56,2857000,511212074.7
2019-03-15,TQBR,179.05,2473550,442995230.4
2019-03-18,TQBR,180.9,3851200,694505216.3
2019-03-19,TQBR,182.15,4880930,890523362.5
2019-03-20,TQBR,184.83,4631030,849518307.7
2019-03-21,TQBR,184.01,5622240,1042423837.8
2019-03-22,TQBR,183.5,5379910,988625442.3
2019-03-25,TQBR,187.0,6708450,1245944700.8
2019-03-26,TQBR,190.9,10321430,1955537640.7
2019-03-27,TQBR,189.0,6773430,1286467013.7
2019-03-28,TQBR,189.43,3807580,721730529.0
2019-03-29,TQBR,188.2,7291380,1385515099.5
2019-04-01,TQBR,190.22,3549390,674952273.5
2019-04-02,TQBR,191.64,4408890,843166944.6
2019-04-03,TQBR,193.5,9285990,1805970994.8
2019-04-04,TQBR,194.9,4421360,857072234.4
2019-04-05,TQBR,198.59,5395290,1062533846.8
2019-04-08,TQBR,201.61,6177250,1237370090.0
2019-04-09,TQBR,205.7,9364430,1916826165.2
2019-04-10,TQBR,206.4,13034400,2706750115.8
2019-04-11,TQBR,203.0,11064010,2278353355.6
2019-04-12,TQBR,204.81,6540700,1339250172.7
2019-04-15,TQBR,204.95,7158810,1471648363.3
2019-04-16,TQBR,202.7,7067640,1434712228.0
2019-04-17,TQBR,203.1,4862390,987966709.9
2019-04-18,TQBR,200.6,3871990,780149109.9
2019-04-19,TQBR,202.15,2206350,445890935.6
2019-04-22,TQBR,204.75,3329380,679046759.2
2019-04-23,TQBR,205.88,6016280,1238767788.3
2019-04-24,TQBR,205.49,3438270,706396071.3
2019-04-25,TQBR,200.47,5410370,1095326248.1
2019-04-26,TQBR,197.22,7407900,1466227756.8
2019-04-29,TQBR,201.29,3810960,762345627.3
2019-04-30,TQBR,198.39,4149020,828987186.6
2019-05-02,TQBR,200.15,3521480,705655131.3
2019-05-03,TQBR,203.07,3919990,790940149.1
2019-05-06,TQBR,203.0,4129230,831096640.0
2019-05-07,TQBR,202.97,4415070,898312983.8
2019-05-08,TQBR,202.9,2693980,545945325.4
2019-05-10,TQBR,199.01,3315900,663705079.4
2019-05-13,TQBR,198.89,3988540,793733577.7
2019-05-14,TQBR,201.0,6106370,1225414373.9
2019-05-15,TQBR,201.3,5777000,1155797761.7
2019-05-16,TQBR,200.52,5092880,1026173039.2
2019-05-17,TQBR,199.23,6315200,1255970723.9
2019-05-20,TQBR,199.0,3393080,674449094.6
2019-05-21,TQBR,202.65,6111330,1226717959.4
2019-05-22,TQBR,204.43,6890360,1406685522.6
2019-05-23,TQBR,200.9,6200650,1252991152.0
2019-05-24,TQBR,205.59,7706500,1574669086.7
2019-05-27,TQBR,207.01,4601730,951299341.9
2019-05-28,TQBR,206.0,4893630,1009981280.5
2019-05-29,TQBR,205.73,4836840,991113923.8
2019-05-30,TQBR,205.75,3606230,742716502.5
2019-05-31,TQBR,205.51,6307100,1291556366.5
2019-06-03,TQBR,211.3,10925840,2286423401.7
2019-06-04,TQBR,209.21,8405830,1764701513.5
2019-06-05,TQBR,211.0,8048890,1703811050.9
2019-06-06,TQBR,216.33,9069330,1952511297.1
2019-06-07,TQBR,219.6,11310620,2480966010.8
2019-06-10,TQBR,220.1,11487990,2527192038.7
2019-06-11,TQBR,206.71,12523000,2603145507.5
2019-06-13,TQBR,208.45,10181280,2103119073.2
2019-06-14,TQBR,207.47,8892800,1856590919.5
2019-06-17,TQBR,206.6,3539590,733639831.6
2019-06-18,TQBR,207.9,5715400,1179760173.3
2019-06-19,TQBR,207.08,4134070,855801932.6
2019-06-20,TQBR,208.95,10484760,2206414709.5
2019-06-21,TQBR,206.61,5327670,1103753992.5
2019-06-24,TQBR,207.14,3039980,630687325.3
2019-06-25,TQBR,205.0,4838100,992549538.7
2019-06-26,TQBR,207.0,3449730,713840016.5
2019-06-27,TQBR,206.73,3841070,794715413.7
2019-06-28,TQBR,205.6,2095590,432741802.1
2019-07-01,TQBR,210.4,6176270,1291235717.9
2019-07-02,TQBR,207.52,3179230,662473632.6
2019-07-03,TQBR,208.0,3083910,643185729.8
2019-07-04,TQBR,208.82,2874380,598837672.3
2019-07-05,TQBR,208.0,2935730,612225635.3
2019-07-08,TQBR,208.3,2102620,437290723.8
2019-07-09,TQBR,208.23,2363720,493107142.6
2019-07-10,TQBR,209.4,4406400,921408382.3
2019-07-11,TQBR,207.54,5346600,1112928485.0
2019-07-12,TQBR,205.65,4333930,890457234.7
2019-07-15,TQBR,205.01,3612510,740937109.6
2019-07-16,TQBR,204.09,3744300,762863171.0
2019-07-17,TQBR,204.24,2770880,568267189.9
2019-07-18,TQBR,204.05,2789670,569382762.3
2019-07-19,TQBR,203.9,2899430,593443017.3
2019-07-22,TQBR,202.7,4135540,838272717.4
2019-07-23,TQBR,202.56,3344910,676936096.6
2019-07-24,TQBR,200.96,3824410,772093666.5
2019-07-25,TQBR,203.46,3193030,647983120.0
2019-07-26,TQBR,202.29,2414450,488912154.3
2019-07-29,TQBR,203.9,1663900,338932465.6
2019-07-30,TQBR,204.8,2972040,605172298.0
2019-07-31,TQBR,202.9,3451030,705610773.3
2019-08-01,TQBR,199.7,6221210,1247166350.2
2019-08-02,TQBR,194.56,9105410,1783931782.5
2019-08-05,TQBR,194.2,5935960,1156883924.7
2019-08-06,TQBR,197.23,4600570,902091901.2
2019-08-07,TQBR,195.2,4137800,811589635.6
2019-08-08,TQBR,196.9,2738410,538742160.5
2019-08-09,TQBR,194.83,2359220,461862980.9
2019-08-12,TQBR,195.33,2646090,515844235.1
2019-08-13,TQBR,195.2,5597980,1093985087.9
2019-08-14,TQBR,191.26,3976830,767872414.2
2019-08-15,TQBR,188.71,6128920,1162298670.6
2019-08-16,TQBR,188.0,5839620,1096738514.3
2019-08-19,TQBR,190.29,4293490,812115100.8
2019-08-20,TQBR,189.66,4407890,836586865.3
2019-08-21,TQBR,190.5,6060520,1152207577.7
2019-08-22,TQBR,192.57,3731970,713771843.9
2019-08-23,TQBR,191.1,3263480,627699991.6
2019-08-26,TQBR,191.14,3562640,679411715.5
2019-08-27,TQBR,191.0,3650470,695730955.1
2019-08-28,TQBR,192.46,2182060,418617109.3
2019-08-29,TQBR,193.6,3129340,604909961.8
2019-08-30,TQBR,194.89,6994850,1365805245.7
2019-09-02,TQBR,197.53,3489510,687803960.5
2019-09-03,TQBR,196.49,4683550,918619938.8
2019-09-04,TQBR,198.0,3601420,713309297.6
2019-09-05,TQBR,200.5,4360230,874058054.2
2019-09-06,TQBR,201.0,3858690,774719719.9
2019-09-09,TQBR,199.89,2755540,553567128.3
2019-09-10,TQBR,203.55,6136090,1242364810.2
2019-09-11,TQBR,206.8,8375510,1725101435.5
2019-09-12,TQBR,206.2,6118310,1262283836.8
2019-09-13,TQBR,205.61,2724220,560725173.4
2019-09-16,TQBR,207.1,3113780,643794252.1
2019-09-17,TQBR,206.6,2667310,552022874.6
2019-09-18,TQBR,206.81,2164630,447744378.7
2019-09-19,TQBR,207.05,2983700,617150359.9
2019-09-20,TQBR,206.42,2829550,581244076.6
2019-09-23,TQBR,203.44,3414020,695739691.6
2019-09-24,TQBR,202.43,4118290,841689911.1
